timestamp,symbol,open,high,low,close,trades,volume,vwap,lastSize,turnover,homeNotional,foreignNotional
2020-09-20 00:00:00+00:00,XBTUSD,10888.5,11250.0,10888.0,11111.5,10269,13222646,11072.9709,1,119418162322,1194.181623219999,13222646.0
2020-09-19 00:00:00+00:00,XBTUSD,11038.5,11200.0,10842.0,10888.5,10834,10559861,11048.5029,49,95581981033,955.8198103300008,10559861.0
2020-09-18 00:00:00+00:00,XBTUSD,11090.0,11199.0,10875.0,11038.5,9070,5857733,10998.6802,2,53262839814,532.6283981400009,5857733.0
2020-09-17 00:00:00+00:00,XBTUSD,10829.0,11192.5,10829.0,11090.0,6848,8410653,11052.1662,610,76105098694,761.0509869399999,8410653.0
2020-09-16 00:00:00+00:00,XBTUSD,10705.0,10947.0,10358.5,10829.0,11806,12603654,10782.8337,1,116894670393,1168.946703930007,12603654.0
2020-09-15 00:00:00+00:00,XBTUSD,10312.5,10868.5,10261.0,10705.0,10121,9658558,10607.8286,7,91051751898,910.5175189799997,9658558.0
2020-09-14 00:00:00+00:00,XBTUSD,10457.0,10679.0,10268.0,10312.5,8175,5062795,10450.4128,2,48449681094,484.49681093999953,5062795.0
2020-09-13 00:00:00+00:00,XBTUSD,10371.5,10532.0,10266.5,10457.0,8672,6384376,10389.6104,4271,61450736682,614.5073668199998,6384376.0
2020-09-12 00:00:00+00:00,XBTUSD,10386.0,10459.0,10205.0,10371.5,16452,9046838,10330.5785,1,87574772604,875.7477260399994,9046838.0
2020-09-11 00:00:00+00:00,XBTUSD,10246.0,10480.0,10246.0,10386.0,11897,9949719,10391.7697,312,95754453467,957.5445346700004,9949719.0
2020-09-10 00:00:00+00:00,XBTUSD,10152.0,10384.0,9996.5,10246.0,9810,14025011,10271.1586,2,136557924210,1365.5792420999996,14025011.0
2020-09-09 00:00:00+00:00,XBTUSD,10365.0,10383.0,9949.0,10152.0,11438,8237043,10144.0454,1,81207852760,812.0785275999996,8237043.0
2020-09-08 00:00:00+00:00,XBTUSD,10383.5,10391.5,9821.0,10365.0,12699,17003829,10096.9305,10,168416106740,1684.1610674000003,17003829.0
2020-09-07 00:00:00+00:00,XBTUSD,10267.5,10391.5,10041.5,10383.5,12667,8738973,10211.3755,5,85587697706,855.876977060002,8738973.0
2020-09-06 00:00:00+00:00,XBTUSD,10564.5,10666.0,10210.0,10267.5,11118,19431373,10438.4134,20,186169506482,1861.6950648199995,19431373.0
2020-09-05 00:00:00+00:00,XBTUSD,10600.5,10751.5,10000.0,10564.5,17912,30301273,10504.2017,100,288491763340,2884.9176333999994,30301273.0
2020-09-04 00:00:00+00:00,XBTUSD,11475.0,11583.0,10600.5,10600.5,11521,23037839,11090.163,1,207739488612,2077.3948861199992,23037839.0
2020-09-03 00:00:00+00:00,XBTUSD,12239.5,12299.5,11293.5,11475.0,12063,19206891,11613.0531,21,165403584456,1654.035844559999,19206891.0
2020-09-02 00:00:00+00:00,XBTUSD,11800.5,12299.5,11693.5,12239.5,12465,23409444,11928.9037,14,196247106368,1962.4710636799994,23409444.0
2020-09-01 00:00:00+00:00,XBTUSD,11665.0,11826.0,11555.5,11800.5,8474,9160263,11742.6022,14,78010154698,780.1015469800002,9160263.0
2020-08-31 00:00:00+00:00,XBTUSD,11514.0,11675.0,11505.5,11665.0,8319,8669425,11610.3564,250,74672131018,746.7213101800007,8669425.0
2020-08-30 00:00:00+00:00,XBTUSD,11574.5,11578.5,11400.5,11514.0,6809,8187586,11523.3925,115,71058018697,710.58018697,8187586.0
2020-08-29 00:00:00+00:00,XBTUSD,11400.0,11599.5,11346.5,11574.5,6616,16597548,11511.4539,10,144197594509,1441.9759450899996,16597548.0
2020-08-28 00:00:00+00:00,XBTUSD,11489.5,11500.0,10979.5,11400.0,11033,26864298,11286.6817,547,238027855466,2380.2785546600003,26864298.0
2020-08-27 00:00:00+00:00,XBTUSD,11395.0,11526.5,11287.0,11489.5,6397,6914671,11405.1095,20,60632738209,606.32738209,6914671.0
2020-08-26 00:00:00+00:00,XBTUSD,11790.5,11790.0,11250.0,11395.0,15499,12934770,11512.7792,716,112353116773,1123.531167730001,12934770.0
2020-08-25 00:00:00+00:00,XBTUSD,11693.5,11999.5,11630.5,11790.5,12141,15559348,11811.9537,353,131731394805,1317.31394805,15559348.0
2020-08-24 00:00:00+00:00,XBTUSD,11705.5,11890.0,11457.5,11693.5,13816,19113382,11690.4372,33,163509485691,1635.094856909998,19113382.0
2020-08-23 00:00:00+00:00,XBTUSD,11694.5,11706.0,11471.0,11705.5,9276,15739033,11595.5473,2,135734366534,1357.3436653399992,15739033.0
2020-08-22 00:00:00+00:00,XBTUSD,11881.5,12040.0,11694.0,11694.5,11014,16558602,11880.7176,2,139387033258,1393.8703325799984,16558602.0
2020-08-21 00:00:00+00:00,XBTUSD,11800.0,11899.5,11602.5,11881.5,8399,11563168,11795.2347,641,98037579043,980.3757904299996,11563168.0
2020-08-20 00:00:00+00:00,XBTUSD,11910.5,11999.5,11500.5,11800.0,17054,15414799,11792.4528,4897,130718686475,1307.1868647499994,15414799.0
2020-08-19 00:00:00+00:00,XBTUSD,12376.0,12425.0,11886.0,11910.5,22116,15847861,12100.6776,81,130978716612,1309.7871661199997,15847861.0
2020-08-18 00:00:00+00:00,XBTUSD,11935.5,12500.0,11812.5,12376.0,29618,14192257,12184.7204,5,116489074162,1164.890741620003,14192257.0
2020-08-17 00:00:00+00:00,XBTUSD,11789.0,11985.0,11644.5,11935.5,11873,7816302,11866.6192,212,65874292676,658.7429267600011,7816302.0
2020-08-16 00:00:00+00:00,XBTUSD,11762.0,12095.0,11748.0,11789.0,16364,11776212,11879.3062,10,99139716821,991.3971682100002,11776212.0
2020-08-15 00:00:00+00:00,XBTUSD,11770.5,11830.0,11497.0,11762.0,16000,9137805,11727.454,20,77923580558,779.2358055799997,9137805.0
2020-08-14 00:00:00+00:00,XBTUSD,11619.0,11798.0,11400.0,11770.5,17781,6990005,11634.6713,167,60083364728,600.8336472800002,6990005.0
2020-08-13 00:00:00+00:00,XBTUSD,11373.0,11701.0,11260.0,11619.0,17760,10982868,11474.4693,2,95722149591,957.221495909999,10982868.0
2020-08-12 00:00:00+00:00,XBTUSD,11913.5,11936.5,11020.0,11373.0,25176,13741760,11584.8007,1,118624045514,1186.2404551400007,13741760.0
2020-08-11 00:00:00+00:00,XBTUSD,11686.5,12087.5,11600.0,11913.5,15962,19816257,11914.6908,2,166327577212,1663.2757721199973,19816257.0
2020-08-10 00:00:00+00:00,XBTUSD,11767.0,11799.0,11531.5,11686.5,14766,10920912,11656.3702,58,93695263543,936.9526354300009,10920912.0
2020-08-09 00:00:00+00:00,XBTUSD,11602.5,11810.0,11548.0,11767.0,19144,13638521,11695.9064,119,116616511809,1166.1651180900012,13638521.0
2020-08-08 00:00:00+00:00,XBTUSD,11783.5,11920.5,11372.0,11602.5,21225,17627045,11679.5141,2,150932043460,1509.3204345999998,17627045.0
2020-08-07 00:00:00+00:00,XBTUSD,11659.0,11917.5,11550.5,11783.5,17022,14800159,11785.5038,5,125585229494,1255.8522949399992,14800159.0
2020-08-06 00:00:00+00:00,XBTUSD,11241.5,11700.0,11107.0,11659.0,20181,7445667,11466.5749,290,64938387452,649.3838745200001,7445667.0
2020-08-05 00:00:00+00:00,XBTUSD,11105.0,11699.5,10880.0,11241.5,24258,28627504,11364.9278,25,251902774073,2519.0277407299936,28627504.0
2020-08-04 00:00:00+00:00,XBTUSD,11400.5,11756.0,10999.5,11105.0,19553,27262198,11252.3911,39,242302783438,2423.027834379999,27262198.0
2020-08-03 00:00:00+00:00,XBTUSD,11822.0,12099.5,10730.5,11400.5,31904,31039631,11254.924,570,275793102713,2757.9310271299983,31039631.0
2020-08-02 00:00:00+00:00,XBTUSD,11329.5,11950.0,11100.0,11822.0,23353,39029116,11723.3294,20,332945719614,3329.4571961400006,39029116.0
2020-08-01 00:00:00+00:00,XBTUSD,11100.5,11398.5,10889.0,11329.5,21100,15229126,11093.854,100,137286366444,1372.8636644399999,15229126.0
2020-07-31 00:00:00+00:00,XBTUSD,10999.0,11280.0,10868.5,11100.5,18940,14174768,11019.2837,100,128647649525,1286.4764952499988,14174768.0
2020-07-30 00:00:00+00:00,XBTUSD,10883.5,11280.0,10650.0,10999.0,20023,18288877,10964.9123,3,166809060341,1668.090603409998,18288877.0
2020-07-29 00:00:00+00:00,XBTUSD,10900.0,11145.5,10550.0,10883.5,28207,24534934,10869.5652,653,225728557396,2257.2855739599995,24534934.0
2020-07-28 00:00:00+00:00,XBTUSD,9892.0,11400.0,9885.5,10900.0,26167,43826106,10645.0926,6,411730532452,4117.30532452,43826106.0
2020-07-27 00:00:00+00:00,XBTUSD,9633.5,10053.0,9520.0,9892.0,17067,21467313,9868.7457,203,217535675384,2175.356753840001,21467313.0
2020-07-26 00:00:00+00:00,XBTUSD,9553.5,9670.0,9502.0,9633.5,10782,6870540,9596.0081,3,71602378817,716.0237881700001,6870540.0
2020-07-25 00:00:00+00:00,XBTUSD,9528.5,9625.0,9390.0,9553.5,15179,8261757,9508.4149,90,86894664202,868.9466420199975,8261757.0
2020-07-24 00:00:00+00:00,XBTUSD,9494.5,9645.0,9445.5,9528.5,9183,9461037,9518.3705,1,99399766525,993.9976652499997,9461037.0
2020-07-23 00:00:00+00:00,XBTUSD,9485.5,9548.5,9298.5,9494.5,9675,13941608,9379.1034,9,148649327633,1486.4932763299994,13941608.0
2020-07-22 00:00:00+00:00,XBTUSD,9132.0,9522.0,9132.0,9485.5,14258,16454896,9363.2959,1,175743636723,1757.4363672299992,16454896.0
2020-07-21 00:00:00+00:00,XBTUSD,9229.5,9250.0,9085.0,9132.0,11555,7675464,9171.7876,146,83687770145,836.8777014500002,7675464.0
2020-07-20 00:00:00+00:00,XBTUSD,9205.0,9240.0,9050.0,9229.5,21838,12927599,9172.6289,100,140938064775,1409.3806477499977,12927599.0
2020-07-19 00:00:00+00:00,XBTUSD,9081.0,9268.0,9050.0,9205.0,14420,28985673,9201.325,7,315020867051,3150.208670510002,28985673.0
2020-07-18 00:00:00+00:00,XBTUSD,9057.5,9149.5,9005.0,9081.0,13100,10770714,9086.7787,120,118536970825,1185.369708249998,10770714.0
2020-07-17 00:00:00+00:00,XBTUSD,9191.5,9215.5,8974.5,9057.5,15986,19096611,9092.5623,200,210036300725,2100.3630072499996,19096611.0
2020-07-16 00:00:00+00:00,XBTUSD,9198.5,9275.0,9125.0,9191.5,13209,9173934,9193.7115,9,99792932106,997.9293210599989,9173934.0
2020-07-15 00:00:00+00:00,XBTUSD,9150.5,9307.5,9080.0,9198.5,21960,17566227,9201.325,6000,190915223857,1909.1522385700002,17566227.0
2020-07-14 00:00:00+00:00,XBTUSD,9289.0,9334.0,9144.0,9150.5,14763,10840713,9241.2901,5,117315919832,1173.1591983200005,10840713.0
2020-07-13 00:00:00+00:00,XBTUSD,9201.0,9289.5,9126.5,9289.0,13959,16168361,9195.4023,32,175833822881,1758.3382288099983,16168361.0
2020-07-12 00:00:00+00:00,XBTUSD,9228.0,9250.0,9144.0,9201.0,11068,8514298,9202.1717,20,92528320050,925.2832004999992,8514298.0
2020-07-11 00:00:00+00:00,XBTUSD,9163.5,9228.5,9120.0,9228.0,17062,16936947,9168.4239,2216,184737726750,1847.3772674999989,16936947.0
2020-07-10 00:00:00+00:00,XBTUSD,9390.0,9420.0,9135.5,9163.5,19307,12821107,9249.8381,20,138614508130,1386.1450813,12821107.0
2020-07-09 00:00:00+00:00,XBTUSD,9225.0,9422.5,9188.0,9390.0,20935,11465416,9313.5885,150,123115277120,1231.1527712000013,11465416.0
2020-07-08 00:00:00+00:00,XBTUSD,9259.0,9299.5,9173.5,9225.0,15890,7847184,9238.7288,56,84943584725,849.4358472499991,7847184.0
2020-07-07 00:00:00+00:00,XBTUSD,9105.5,9279.0,9089.5,9259.0,17432,12760636,9197.9397,79,138733856930,1387.3385693000007,12760636.0
2020-07-06 00:00:00+00:00,XBTUSD,9118.5,9176.5,8901.5,9105.5,30175,11376855,9064.5395,17,125519747544,1255.1974754400019,11376855.0
2020-07-05 00:00:00+00:00,XBTUSD,9080.0,9156.0,9070.0,9118.5,7572,4380659,9105.8095,20,48112461411,481.12461411,4380659.0
2020-07-04 00:00:00+00:00,XBTUSD,9090.0,9117.0,9037.0,9080.0,10909,6286680,9087.6045,3,69181053429,691.8105342900002,6286680.0
2020-07-03 00:00:00+00:00,XBTUSD,9205.0,9259.0,8943.5,9090.0,19557,10191280,9122.4229,193,111725665302,1117.2566530200002,10191280.0
2020-07-02 00:00:00+00:00,XBTUSD,9157.0,9259.5,9019.0,9205.0,14872,10765709,9163.3831,552,117492013337,1174.9201333699996,10765709.0
2020-07-01 00:00:00+00:00,XBTUSD,9252.5,9253.5,9100.0,9157.0,16684,5249826,9170.1055,1426,57250600933,572.5060093300009,5249826.0
2020-06-30 00:00:00+00:00,XBTUSD,9103.5,9288.0,9035.0,9252.5,25642,10124462,9133.2542,3,110862172473,1108.6217247299994,10124462.0
2020-06-29 00:00:00+00:00,XBTUSD,9009.0,9164.5,8967.5,9103.5,16855,6310886,9085.1276,76,69464025134,694.6402513399989,6310886.0
2020-06-28 00:00:00+00:00,XBTUSD,9188.5,9189.0,8842.0,9009.0,21659,16232179,9028.5302,1,179798432157,1797.9843215700034,16232179.0
2020-06-27 00:00:00+00:00,XBTUSD,9249.0,9270.5,9049.0,9188.5,21960,12218090,9161.7041,2,133367461811,1333.674618110003,12218090.0
2020-06-26 00:00:00+00:00,XBTUSD,9292.0,9345.5,9007.0,9249.0,23244,14464263,9225.9434,3,156782278228,1567.8227822799965,14464263.0
2020-06-25 00:00:00+00:00,XBTUSD,9614.0,9653.5,9190.0,9292.0,19970,15779242,9390.5531,7,168041832940,1680.4183294000006,15779242.0
2020-06-24 00:00:00+00:00,XBTUSD,9668.5,9716.0,9483.0,9614.0,17867,15769035,9613.5359,20,164030320882,1640.3032088199998,15769035.0
2020-06-23 00:00:00+00:00,XBTUSD,9280.5,9719.5,9253.5,9668.5,27588,28995778,9521.0892,757,304562132831,3045.621328310007,28995778.0
2020-06-22 00:00:00+00:00,XBTUSD,9330.5,9419.0,9278.0,9280.5,14566,4295370,9334.4535,65,46020190549,460.2019054899993,4295370.0
2020-06-21 00:00:00+00:00,XBTUSD,9229.0,9400.0,9223.5,9330.5,19089,10434862,9290.2267,80,112329775948,1123.2977594800013,10434862.0
2020-06-20 00:00:00+00:00,XBTUSD,9378.5,9401.0,9200.0,9229.0,30355,15457885,9267.8406,229,166803220697,1668.0322069700005,15457885.0
2020-06-19 00:00:00+00:00,XBTUSD,9395.5,9466.5,9240.0,9378.5,21300,10864953,9381.7431,505,115817056914,1158.170569139999,10864953.0
2020-06-18 00:00:00+00:00,XBTUSD,9482.0,9580.0,9200.0,9395.5,25926,27191258,9331.8402,215,291392192054,2913.92192054,27191258.0
2020-06-17 00:00:00+00:00,XBTUSD,9443.0,9604.5,9387.5,9482.0,29552,16041995,9510.2235,400,168688763357,1686.8876335700008,16041995.0
2020-06-16 00:00:00+00:00,XBTUSD,9337.0,9553.5,8705.0,9443.0,44265,37923257,9220.8391,500,411289876694,4112.898766939992,37923257.0
2020-06-15 00:00:00+00:00,XBTUSD,9452.0,9470.0,9277.0,9337.0,21852,12929897,9375.586,9,137912997394,1379.1299739400017,12929897.0
2020-06-14 00:00:00+00:00,XBTUSD,9466.0,9526.0,9324.0,9452.0,22687,10820639,9438.4143,3,114651677243,1146.5167724299995,10820639.0
2020-06-13 00:00:00+00:00,XBTUSD,9348.0,9543.0,9264.0,9466.0,23968,25212430,9421.5187,50,267616176498,2676.1617649799946,25212430.0
2020-06-12 00:00:00+00:00,XBTUSD,9899.0,10005.0,8535.5,9348.0,41964,55663336,9546.5394,469,583113799460,5831.137994600014,55663336.0
2020-06-11 00:00:00+00:00,XBTUSD,9805.0,9989.0,9703.5,9899.0,22047,16334193,9833.8086,40,166104453796,1661.0445379599998,16334193.0
2020-06-10 00:00:00+00:00,XBTUSD,9804.5,9911.0,9610.0,9805.0,27487,13212995,9751.3408,251,135505589697,1355.0558969700057,13212995.0
2020-06-09 00:00:00+00:00,XBTUSD,9670.5,9823.0,9630.0,9804.5,18613,12079265,9733.3074,1,124107478834,1241.0747883400002,12079265.0
2020-06-08 00:00:00+00:00,XBTUSD,9622.5,9733.0,9305.0,9670.5,26258,8289664,9571.2098,2,86613512460,866.1351245999996,8289664.0
2020-06-07 00:00:00+00:00,XBTUSD,9614.5,9738.0,9434.0,9622.5,22975,10866241,9592.3261,2,113288915660,1132.8891566000025,10866241.0
2020-06-06 00:00:00+00:00,XBTUSD,9800.0,9840.5,9555.0,9614.5,28399,12339517,9721.0071,40,126941862163,1269.418621629996,12339517.0
2020-06-05 00:00:00+00:00,XBTUSD,9584.0,9899.5,9479.0,9800.0,45507,27833830,9702.1442,679,286900837952,2869.0083795200007,27833830.0
2020-06-04 00:00:00+00:00,XBTUSD,9561.0,9630.0,9425.5,9584.0,33502,11462345,9524.7166,69,120350707468,1203.5070746800018,11462345.0
2020-06-03 00:00:00+00:00,XBTUSD,10201.5,10226.5,9258.0,9561.0,57373,20936319,9858.0442,71,212384188135,2123.841881350003,20936319.0
2020-06-02 00:00:00+00:00,XBTUSD,9485.5,10373.0,9391.0,10201.5,50162,51378584,9909.8206,93,518478700375,5184.787003750004,51378584.0
2020-06-01 00:00:00+00:00,XBTUSD,9626.5,9627.0,9100.0,9485.5,39715,16904354,9494.8728,66,178037691878,1780.3769187800012,16904354.0
2020-05-31 00:00:00+00:00,XBTUSD,9386.5,9691.5,9006.5,9626.5,57811,22835196,9493.9713,1,240526516715,2405.265167149997,22835196.0
2020-05-30 00:00:00+00:00,XBTUSD,9509.0,9547.5,9319.5,9386.5,35050,11791595,9428.6253,1,125067614501,1250.6761450099984,11791595.0
2020-05-29 00:00:00+00:00,XBTUSD,9076.5,9533.5,9076.0,9509.0,48510,26789719,9302.3256,509,288001340014,2880.0134001399883,26789719.0
2020-05-28 00:00:00+00:00,XBTUSD,8820.0,9480.5,8820.5,9076.5,73050,29394955,9075.2337,27,323929796186,3239.2979618600107,29394955.0
2020-05-27 00:00:00+00:00,XBTUSD,8939.5,9100.5,8684.5,8820.0,34729,14353881,8852.6912,100,162153280584,1621.5328058400048,14353881.0
2020-05-26 00:00:00+00:00,XBTUSD,8582.0,9017.0,8510.0,8939.5,28696,31917072,8785.8021,66,363311026682,3633.1102668200065,31917072.0
2020-05-25 00:00:00+00:00,XBTUSD,9180.5,9320.5,8000.0,8582.0,51084,50852194,8855.0429,100,574320853522,5743.208535220004,50852194.0
2020-05-24 00:00:00+00:00,XBTUSD,9139.0,9855.0,6962.0,9180.5,55306,63636558,8900.7566,4,714995009873,7149.950098730018,63636558.0
2020-05-23 00:00:00+00:00,XBTUSD,9072.0,9230.0,8891.5,9139.0,32761,31830720,9117.4325,195,349120335485,3491.2033548499935,31830720.0
2020-05-22 00:00:00+00:00,XBTUSD,9501.0,9532.0,8794.5,9072.0,36064,28146913,9151.6427,34,307565009048,3075.650090480006,28146913.0
2020-05-21 00:00:00+00:00,XBTUSD,9761.5,9823.0,9241.0,9501.0,45580,37049275,9629.273,3,384783972033,3847.8397203299965,37049275.0
2020-05-20 00:00:00+00:00,XBTUSD,9694.5,9897.5,9445.0,9761.5,53015,43522824,9654.3734,4,450845789335,4508.4578933500125,43522824.0
2020-05-19 00:00:00+00:00,XBTUSD,9626.5,9904.5,9413.0,9694.5,58017,36346272,9671.1799,10,375855082227,3758.550822270004,36346272.0
2020-05-18 00:00:00+00:00,XBTUSD,9391.0,9735.5,9337.0,9626.5,40635,26203498,9570.2938,33,273825268574,2738.2526857399853,26203498.0
2020-05-17 00:00:00+00:00,XBTUSD,9285.5,9570.0,9199.5,9391.0,46164,18830815,9397.613,97,200394946461,2003.9494646100009,18830815.0
2020-05-16 00:00:00+00:00,XBTUSD,9769.5,9777.0,9058.5,9285.5,52935,37640149,9420.6312,21,399564989258,3995.6498925800015,37640149.0
2020-05-15 00:00:00+00:00,XBTUSD,9292.5,9900.0,9243.5,9769.5,49413,57191542,9566.6316,17,597823663204,5978.236632039982,57191542.0
2020-05-14 00:00:00+00:00,XBTUSD,8788.0,9444.0,8772.0,9292.5,64195,48951265,9091.7356,18,538442698314,5384.426983139991,48951265.0
2020-05-13 00:00:00+00:00,XBTUSD,8625.5,9000.0,8544.0,8788.0,62135,47571407,8776.5491,30,542069500963,5420.695009629993,47571407.0
2020-05-12 00:00:00+00:00,XBTUSD,8740.0,9137.5,8011.0,8625.5,61592,57480707,8701.7055,100,660606739278,6606.067392780008,57480707.0
2020-05-11 00:00:00+00:00,XBTUSD,9481.5,9638.0,8200.0,8740.0,60694,84255446,8732.0992,51,964894769335,9648.947693350001,84255446.0
2020-05-10 00:00:00+00:00,XBTUSD,9803.5,9890.0,9459.5,9481.5,33658,40105348,9646.9226,111111,415750509788,4157.505097880004,40105348.0
2020-05-09 00:00:00+00:00,XBTUSD,9651.0,10012.5,9650.0,9803.5,47951,37842112,9899.0299,20000,382310842807,3823.10842807001,37842112.0
2020-05-08 00:00:00+00:00,XBTUSD,9184.0,9999.0,8865.5,9651.0,64535,87966063,9563.8868,2500,919858152624,9198.581526240016,87966063.0
2020-05-07 00:00:00+00:00,XBTUSD,8999.5,9433.0,8893.5,9184.0,49841,47177642,9204.7128,169,512573328214,5125.733282139998,47177642.0
2020-05-06 00:00:00+00:00,XBTUSD,8852.0,9040.0,8807.5,8999.5,34828,33302376,8924.5872,3,373177428582,3731.7742858200013,33302376.0
2020-05-05 00:00:00+00:00,XBTUSD,8888.0,8940.0,8517.0,8852.0,40792,39726063,8742.7872,1,454402269571,4544.022695709999,39726063.0
2020-05-04 00:00:00+00:00,XBTUSD,8919.5,9181.0,8774.5,8888.0,28645,28260520,8946.9446,338,315889417534,3158.8941753400068,28260520.0
2020-05-03 00:00:00+00:00,XBTUSD,9033.5,9067.0,8656.0,8919.5,24789,43151808,8850.3407,2000,487588280509,4875.882805089991,43151808.0
2020-05-02 00:00:00+00:00,XBTUSD,8661.0,9455.0,8300.0,9033.5,71095,88459427,8851.1241,5,999427770558,9994.277705579992,88459427.0
2020-05-01 00:00:00+00:00,XBTUSD,8784.0,9455.0,8500.0,8661.0,64172,65192003,8842.5148,5,737282987617,7372.829876169998,65192003.0
2020-04-30 00:00:00+00:00,XBTUSD,7735.5,8940.5,7735.0,8784.0,48707,56539528,8454.5147,1,668760450968,6687.604509680017,56539528.0
2020-04-29 00:00:00+00:00,XBTUSD,7814.5,7815.0,7662.0,7735.5,20825,30997576,7736.9439,7,400652845834,4006.5284583399966,30997576.0
2020-04-28 00:00:00+00:00,XBTUSD,7648.0,7856.5,7518.5,7814.5,38397,26985243,7683.4422,75,351228496500,3512.2849649999976,26985243.0
2020-04-27 00:00:00+00:00,XBTUSD,7552.5,7656.5,7342.5,7648.0,32597,22067849,7539.2039,12,292716986172,2927.1698617200013,22067849.0
2020-04-26 00:00:00+00:00,XBTUSD,7504.0,7568.0,7452.5,7552.5,23837,13000457,7547.7395,250,172250603176,1722.506031760003,13000457.0
2020-04-25 00:00:00+00:00,XBTUSD,7495.0,7656.5,7200.0,7504.0,28467,19692990,7509.7627,4,262246560410,2622.465604099999,19692990.0
2020-04-24 00:00:00+00:00,XBTUSD,7137.5,7791.0,7020.0,7495.0,40986,35218713,7466.587,95,471703607729,4717.036077289999,35218713.0
2020-04-23 00:00:00+00:00,XBTUSD,6839.5,7150.0,6759.0,7137.5,37362,10941569,7022.4719,7,155814354837,1558.1435483700013,10941569.0
2020-04-22 00:00:00+00:00,XBTUSD,6848.5,6975.0,6786.0,6839.5,40016,10971082,6871.4354,7,159668647582,1596.6864758200013,10971082.0
2020-04-21 00:00:00+00:00,XBTUSD,7116.5,7186.0,6809.5,6848.5,58485,19225527,7004.7632,7,274467607121,2744.6760712100026,19225527.0
2020-04-20 00:00:00+00:00,XBTUSD,7258.0,7272.5,7010.0,7116.5,25018,12711669,7129.1081,7,178310902333,1783.1090233299985,12711669.0
